"kjid","win_time","win_status","deal_order","banker_money","visit_money","nostril_money","surname_money","banker_win_money","visit_win_money","nostril_win_money","surname_win_money","banker_left","banker_right","banker_result","visit_left","visit_right","visit_result","nostril_left","nostril_right","nostril_result","surname_left","surname_right","surname_result","win_result","add_time","start_time","end_time"
"NINE18000841","1536939315","0","5","0","0","0","0","0","0","0","0","20","17","55","29","27","5","7","40","2","33","11","2","0","1536939255","1536939305","1536939305"
"NINE18000842","1536939375","0","24","0","0","0","0","0","0","0","0","34","26","6","38","16","4","4","39","1","30","7","0","0","1536939315","1536939365","1536939365"
"NINE18000843","1536939435","0","8","0","0","0","0","0","0","0","0","18","24","1","17","23","1","26","27","77","34","35","99","11","1536939375","1536939425","1536939425"
"NINE18000844","1536939495","0","18","0","0","0","0","0","0","0","0","13","19","9","7","11","5","25","8","9","40","38","1010","1","1536939435","1536939485","1536939485"
"NINE18000845","1536939555","0","29","0","0","0","0","0","0","0","0","31","17","3","3","30","9","14","34","3","7","22","8","101","1536939495","1536939545","1536939545"
"NINE18000846","1536939615","0","13","0","0","0","0","0","0","0","0","33","20","4","12","14","7","32","16","2","3","34","0","100","1536939555","1536939665","1536939665"
"NINE18000847","1536939675","0","5","0","0","0","0","0","0","0","0","9","10","33","16","37","4","6","25","9","14","31","2","0","1536939615","1536939620","1536939620"
"NINE18000848","1536939735","0","37","0","0","0","0","0","0","0","0","34","3","0","38","13","4","25","9","0","31","1","9","101","1536939675","1536939725","1536939725"
"NINE18000849","1536939795","0","3","0","0","0","0","0","0","0","0","14","10","7","8","11","5","38","39","1010","18","40","5","10","1536939735","1536939785","1536939785"
"NINE18000850","1536939855","0","40","0","0","0","0","0","0","0","0","1","24","7","15","9","7","17","14","9","21","10","9","11","1536939795","1536939845","1536939845"
"NINE18000851","1536939915","0","10","0","0","0","0","0","0","0","0","27","26","77","1","38","1","33","23","5","16","3","5","0","1536939855","1536939905","1536939905"
"NINE18000852","1536939975","0","33","0","0","0","0","0","0","0","0","36","35","99","23","29","4","3","13","5","5","25","9","0","1536939915","1536939965","1536939965"
"NINE18000853","1536940035","0","22","0","0","0","0","0","0","0","0","33","34","99","26","1","8","21","32","4","20","35","4","0","1536939975","1536940025","1536940025"
"NINE18000854","1536940095","0","29","0","0","0","0","0","0","0","0","31","7","0","18","33","4","8","9","5","3","28","8","111","1536940035","1536940085","1536940085"
"NINE18000855","1536940155","0","36","0","0","0","0","0","0","0","0","10","35","2","11","25","0","20","18","55","26","23","3","11","1536940095","1536940145","1536940145"
"NINE18000856","1536940215","0","25","0","0","0","0","0","0","0","0","19","17","55","28","36","6","13","39","4","34","1","0","0","1536940155","1536940205","1536940205"
"NINE18000857","1536940275","0","38","0","0","0","0","0","0","0","0","17","28","2","29","14","2","1","35","0","8","22","8","1","1536940215","1536940265","1536940265"
"NINE18000858","1536940335","0","32","0","0","0","0","0","0","0","0","7","25","9","16","6","6","39","3","1","13","20","9","0","1536940275","1536940325","1536940325"
"NINE18000859","1536940395","0","39","0","0","0","0","0","0","0","0","5","30","0","10","24","9","32","1","9","23","40","6","111","1536940335","1536940385","1536940385"
"NINE18000860","1536940455","0","28","0","0","0","0","0","0","0","0","31","32","88","3","6","3","35","7","1","20","24","1","0","1536940395","1536940445","1536940445"
"NINE18000861","1536940515","0","5","0","0","0","0","0","0","0","0","33","25","6","22","34","5","32","23","4","9","1","4","0","1536940455","1536940505","1536940505"
"NINE18000862","1536940575","0","17","0","0","0","0","0","0","0","0","34","33","99","13","29","2","2","16","5","32","1","9","0","1536940515","1536940565","1536940565"
"NINE18000863","1536940635","0","21","0","0","0","0","0","0","0","0","22","29","4","14","15","44","4","19","6","38","16","4","110","1536940575","1536940625","1536940625"
"NINE18000864","1536940695","0","29","0","0","0","0","0","0","0","0","9","26","0","38","35","9","22","32","4","11","34","2","111","1536940635","1536940685","1536940685"
"NINE18000865","1536940755","0","20","0","0","0","0","0","0","0","0","16","28","1","17","9","8","25","21","3","34","8","1","110","1536940695","1536940745","1536940745"
"NINE18000866","1536941475","0","4","0","0","0","0","0","0","0","0","36","13","3","8","38","2","2","39","1","11","23","9","1","1536941415","1536941465","1536941465"
"NINE18000867","1536941535","0","29","0","0","0","0","0","0","0","0","27","31","5","22","20","1","12","13","7","2","18","6","11","1536941475","1536941525","1536941525"
"NINE18000868","1536941595","0","16","0","0","0","0","0","0","0","0","34","35","99","38","10","3","17","40","5","22","23","66","0","1536941535","1536941585","1536941585"
"NINE18000869","1536941655","0","26","0","0","0","0","0","0","0","0","28","16","1","21","22","66","34","15","3","29","40","8","111","1536941595","1536941645","1536941645"
"NINE18000870","1536941715","0","12","0","0","0","0","0","0","0","0","36","34","99","2","37","1","31","8","0","10","1","4","0","1536941655","1536941705","1536941705"
"NINE18000871","1536941775","0","16","0","0","0","0","0","0","0","0","2","3","11","33","25","6","4","14","5","36","5","1","0","1536941715","1536941765","1536941765"
"NINE18000872","1536941835","0","36","0","0","0","0","0","0","0","0","6","29","0","13","14","44","3","16","5","34","33","99","111","1536941775","1536941825","1536941825"
"NINE18000873","1536941895","0","19","0","0","0","0","0","0","0","0","7","5","22","40","31","8","34","29","7","25","21","3","0","1536941835","1536941885","1536941885"
"NINE18000874","1536941955","0","8","0","0","0","0","0","0","0","0","14","18","9","27","19","2","15","22","0","6","35","1","0","1536941895","1536941945","1536941945"
"NINE18000875","1536942015","0","35","0","0","0","0","0","0","0","0","15","32","2","29","1","9","22","4","7","33","8","1","110","1536941955","1536942005","1536942005"
"NINE18000876","1536942075","0","3","0","0","0","0","0","0","0","0","35","12","2","28","10","0","7","1","3","2","40","1","10","1536942015","1536942065","1536942065"
"NINE18000877","1536942135","0","32","0","0","0","0","0","0","0","0","35","34","99","4","13","5","23","39","6","11","17","8","0","1536942075","1536942125","1536942125"
"NINE18000878","1536942195","0","18","0","0","0","0","0","0","0","0","24","17","1","11","7","5","2","22","7","19","13","9","111","1536942135","1536942185","1536942185"
"NINE18000879","1536942255","0","3","0","0","0","0","0","0","0","0","12","22","9","28","14","1","18","2","6","40","6","2","0","1536942195","1536942245","1536942245"
"NINE18000880","1536942315","0","39","0","0","0","0","0","0","0","0","9","28","0","10","40","3","15","5","6","37","11","3","111","1536942255","1536942305","1536942305"
"NINE18000881","1536942375","0","27","0","0","0","0","0","0","0","0","34","7","1","17","4","6","30","5","0","12","19","8","101","1536942315","1536942365","1536942365"
"NINE18000882","1536942435","0","35","0","0","0","0","0","0","0","0","13","28","1","32","37","8","20","24","1","8","30","0","100","1536942375","1536942425","1536942425"
"NINE18000883","1536942495","0","22","0","0","0","0","0","0","0","0","30","18","3","36","23","5","11","9","33","31","26","5","111","1536942435","1536942485","1536942485"
"NINE18000884","1536942555","0","38","0","0","0","0","0","0","0","0","32","31","88","25","36","6","19","13","9","40","22","6","0","1536942495","1536942545","1536942545"
"NINE18000885","1536942615","0","36","0","0","0","0","0","0","0","0","2","32","9","6","23","8","13","5","6","33","27","6","0","1536942555","1536942605","1536942605"
"NINE18000886","1536942675","0","22","0","0","0","0","0","0","0","0","33","35","99","6","12","5","5","2","3","37","3","1","0","1536942615","1536942665","1536942665"
"NINE18000887","1536942735","0","28","0","0","0","0","0","0","0","0","24","15","0","35","25","6","8","30","0","6","2","3","101","1536942675","1536942725","1536942725"
"NINE18000888","1536942795","0","35","0","0","0","0","0","0","0","0","15","33","3","6","31","0","32","10","1","29","9","1","0","1536942735","1536942785","1536942785"
"NINE18000889","1536942855","0","10","0","0","0","0","0","0","0","0","1","13","5","28","9","0","38","12","3","19","26","2","0","1536942795","1536942845","1536942845"
"NINE18000890","1536942915","0","12","0","0","0","0","0","0","0","0","27","26","77","6","38","2","29","1","9","16","19","9","0","1536942855","1536942905","1536942905"
"NINE18000891","1536942975","0","25","0","0","0","0","0","0","0","0","10","13","7","9","37","3","18","22","1","31","24","4","0","1536942915","1536942965","1536942965"
"NINE18000892","1536943035","0","23","0","0","0","0","0","0","0","0","18","21","1","29","35","7","31","20","3","12","38","3","111","1536942975","1536943025","1536943025"
"NINE18000893","1536943095","0","1","0","0","0","0","0","0","0","0","7","10","5","17","34","4","18","36","4","19","15","9","1","1536943035","1536943085","1536943085"
"NINE18000894","1536943155","0","10","0","0","0","0","0","0","0","0","34","14","3","19","18","55","27","36","6","6","35","1","110","1536943095","1536943145","1536943145"
"NINE18000895","1536943215","0","25","0","0","0","0","0","0","0","0","23","34","5","7","19","7","37","24","6","4","31","9","111","1536943155","1536943205","1536943205"
"NINE18000896","1536943275","0","24","0","0","0","0","0","0","0","0","34","33","99","21","35","5","13","28","1","39","31","8","0","1536943215","1536943265","1536943265"
"NINE18000897","1536943335","0","20","0","0","0","0","0","0","0","0","18","29","3","37","7","2","10","4","4","13","27","1","10","1536943275","1536943325","1536943325"
"NINE18000898","1536943395","0","4","0","0","0","0","0","0","0","0","19","5","7","37","14","4","40","20","5","18","35","4","0","1536943335","1536943385","1536943385"
"NINE18000899","1536943455","0","13","0","0","0","0","0","0","0","0","33","36","99","27","7","9","8","3","3","5","28","9","0","1536943395","1536943445","1536943445"
"NINE18000900","1536943515","0","31","0","0","0","0","0","0","0","0","16","36","3","7","19","7","2","27","8","6","23","8","111","1536943455","1536943505","1536943505"
"NINE18000901","1536943575","0","31","0","0","0","0","0","0","0","0","35","32","7","5","20","7","13","28","1","18","15","9","1","1536943515","1536943565","1536943565"
"NINE18000902","1536943635","0","6","0","0","0","0","0","0","0","0","13","30","2","10","4","4","17","23","1","29","5","0","100","1536943575","1536943625","1536943625"
"NINE18000903","1536943695","0","22","0","0","0","0","0","0","0","0","38","39","1010","33","12","2","28","26","77","30","37","8","0","1536943635","1536943685","1536943685"
"NINE18000904","1536943755","0","15","0","0","0","0","0","0","0","0","33","36","99","37","4","1","39","9","3","26","14","1","0","1536943695","1536943745","1536943745"
"NINE18000905","1536943815","0","8","0","0","0","0","0","0","0","0","23","16","0","32","31","88","38","24","6","20","10","8","111","1536943755","1536943805","1536943805"
"NINE18000906","1536943875","0","5","0","0","0","0","0","0","0","0","22","17","1","4","10","4","32","24","4","37","29","8","111","1536943815","1536943865","1536943865"
"NINE18000907","1536943935","0","2","0","0","0","0","0","0","0","0","31","9","1","26","5","9","24","29","4","10","39","3","111","1536943875","1536943925","1536943925"
"NINE18000908","1536943995","0","40","0","0","0","0","0","0","0","0","30","29","88","26","16","1","21","8","8","1","38","1","0","1536943935","1536943985","1536943985"
"NINE18000909","1536944055","0","25","0","0","0","0","0","0","0","0","34","27","6","3","35","0","7","20","7","4","8","3","10","1536943995","1536944045","1536944045"
"NINE18000910","1536944115","0","31","0","0","0","0","0","0","0","0","9","10","33","39","28","7","1","20","6","5","34","1","0","1536944055","1536944105","1536944105"
"NINE18000911","1536944175","0","14","0","0","0","0","0","0","0","0","29","30","88","16","6","6","37","4","1","27","15","1","0","1536944115","1536944165","1536944165"
"NINE18000912","1536944235","0","37","0","0","0","0","0","0","0","0","31","33","7","34","11","2","26","22","3","27","25","77","1","1536944175","1536944225","1536944225"
"NINE18000913","1536944295","0","22","0","0","0","0","0","0","0","0","30","29","88","15","27","1","5","8","22","13","10","7","0","1536944235","1536944285","1536944285"
"NINE18000914","1536944355","0","39","0","0","0","0","0","0","0","0","36","31","7","28","8","9","1","11","4","21","26","3","100","1536944295","1536944345","1536944345"
"NINE18000915","1536944415","0","38","0","0","0","0","0","0","0","0","34","22","5","20","12","8","30","35","7","40","7","2","110","1536944355","1536944405","1536944405"
"NINE18000916","1536944475","0","38","0","0","0","0","0","0","0","0","20","19","55","11","4","4","14","33","3","1","39","1","0","1536944415","1536944465","1536944465"
"NINE18000917","1536944535","0","35","0","0","0","0","0","0","0","0","3","4","11","6","13","6","14","36","3","33","22","5","0","1536944475","1536944525","1536944525"
"NINE18000918","1536944595","0","19","0","0","0","0","0","0","0","0","17","32","3","10","11","33","33","20","4","9","26","0","110","1536944535","1536944585","1536944585"
"NINE18000919","1536944655","0","7","0","0","0","0","0","0","0","0","35","23","5","24","5","8","18","34","4","26","4","8","101","1536944595","1536944645","1536944645"
"NINE18000920","1536944715","0","6","0","0","0","0","0","0","0","0","28","34","6","9","25","0","21","7","8","12","32","1","10","1536944655","1536944705","1536944705"
"NINE18000921","1536944775","0","22","0","0","0","0","0","0","0","0","34","26","6","10","38","3","31","19","3","8","15","6","0","1536944715","1536944765","1536944765"
"NINE18000922","1536944835","0","35","0","0","0","0","0","0","0","0","33","34","99","9","17","8","4","15","5","31","5","0","0","1536944775","1536944825","1536944825"
"NINE18000923","1536944895","0","26","0","0","0","0","0","0","0","0","33","36","99","3","32","9","5","2","3","15","38","4","0","1536944835","1536944885","1536944885"
"NINE18000924","1536944955","0","29","0","0","0","0","0","0","0","0","8","25","9","35","18","4","22","1","7","34","38","9","0","1536944895","1536944945","1536944945"
"NINE18000925","1536945015","0","4","0","0","0","0","0","0","0","0","27","12","0","3","22","7","28","16","1","8","38","2","111","1536944955","1536945005","1536945005"
